,Unnamed: 0,HYP_Erate_emr,HYP_Qrate_emr,scale_factor_Ep_temp,scale_factor_P_temp,1_NSE,RMSE
232,232,1.4888111926843577,125.99026245310714,1.3504220542031724,0.8101504481315882,11.981678710481091,1.2631698602315304
233,233,2.8383888857997075,198.5797087470273,0.9110714507307112,1.391451709772751,12.740931060388586,1.3025772916870357
234,234,1.1762943365734582,186.5502909107361,1.3617180959090065,1.058215413044755,0.6744591017300964,0.2996958503657186
235,235,1.0264853204590023,147.0216172381211,1.1436422449550356,0.644700932799708,0.8275094667720165,0.33196278940538027
236,236,1.4567717520075278,58.77182026728422,0.6406222750351621,1.2921021180232646,774.3700689637238,10.154936192382303
237,237,1.2735539205314088,117.96094177099124,0.9010251458728468,1.217238583275929,291.3758369988255,6.229162878259302
238,238,1.537192272375726,155.6364787923701,1.365382247873236,0.8558501452679743,16.336047796730174,1.474947008901947
239,239,2.014239440548679,67.26671838921801,0.6627228665929614,1.1674644817658746,83.25239577397161,3.3296707412390916
240,240,1.1956124673093145,191.86159189405583,1.3067479488097635,0.8995760349752037,1.4020589100214087,0.43210177530034427
241,241,2.936760370393249,58.870756262344806,1.1905600959267295,1.0339140086370666,7.236448672440519,0.9816703248614039
242,242,2.831245109934567,130.34648916392433,1.1624270269322523,1.0236683394341128,18.867839451072822,1.5851267895014076
243,243,2.480338436874206,151.68005653636453,0.8247892746168706,0.7301902905996536,9.365508745737877,1.1167825173097108
244,244,1.9462928343629635,87.0629133489683,1.057945736572537,0.7602392035720773,0.2656395709243481,0.18808289670097766
245,245,2.9556597669923588,77.93529610515009,0.8911046492500407,1.2130154553880428,2.6973543702174974,0.599338150096254
246,246,2.7878139328949985,92.4488446835201,0.8350685450850065,1.2848591495204629,1.3661509733503638,0.426532637038581
247,247,2.931328693318261,101.63632715256637,1.370687548543219,1.2252130645560833,18.818583834477977,1.5830564035414776
248,248,2.288072014105237,59.90636309529208,0.6514952187147568,0.8835686500233877,20.050219908898605,1.6340392716418233
249,249,2.8177459441972497,140.08211893198035,1.0610502081792443,1.1858072654494445,12.398269575930442,1.2849418001574862
250,250,2.103345744218243,170.60834560866482,0.7131539536110879,0.6122854662032873,2.6965011832190466,0.5992433557368552
251,251,1.3828896415923364,169.83675139593004,0.7825769815977807,1.2164644750738192,145.62863627481164,4.403787060959528
252,252,1.567129367866257,65.20311388633374,0.6604086220151115,1.1718805421758394,416.1717434111697,7.444563088911565
253,253,2.811811105968471,100.83970217619397,0.9072153672444458,0.6059922764522375,15.388215294493552,1.4315187695430018
254,254,2.1219337262079443,193.54206636181345,0.9768627518108446,1.16117278731396,2.1557985739369454,0.535805305864412
255,255,1.5035960252920249,171.18906412982568,1.0741273182400812,1.2748467508113652,32.60618250901973,2.0837849514775866
256,256,1.2444585899415073,189.121123678434,0.8394422241994235,1.349896202331596,236.56792240283352,5.612816547101813
257,257,1.6424651028289006,135.82393303482377,0.9662520876723216,0.7923570796936246,4.228279901269585,0.7503861060586825
258,258,2.640919269631509,170.9114780098001,1.0665567944810206,1.208907866757797,12.150597179108665,1.2720428213112842
259,259,2.1678024735849952,183.0339755029537,0.8477447375039945,0.9924060139759132,2.098274691139847,0.5286084375047084
260,260,1.0221620454801408,51.93821358818323,0.7375633260476319,0.7914714541877977,604.8114700557235,8.974555118758722
261,261,2.458573656452824,190.68116514077417,0.8044733930894745,1.0571179258788272,6.496163891587159,0.9301037735677724
262,262,1.294665992394769,185.63993343447103,1.2000024286479434,0.6902189054876091,7.269554518278092,0.9839132718472375
263,263,2.5894753499915684,77.25170402034502,0.9880573449201832,0.7640601622775294,4.69675917559929,0.7908644717385661
264,264,2.6092044696472625,166.1784212328419,0.7862022072788494,1.2384141891718432,4.787497495988382,0.79846741899625
265,265,2.063500490113734,135.59791400221923,0.8236149737509493,1.0771240369408748,2.951049064453253,0.6268897008368911
266,266,2.784427277835932,192.07937541655727,1.376515730102842,1.3986373022123195,24.0074548202899,1.7880348527611556
267,267,1.7882124917804971,93.9790078987389,1.1563932343592682,0.8935575381014258,1.3328325023598355,0.4212992705908092
268,268,1.9161217875091023,173.86373704386193,0.8926873252239704,1.39927290911718,7.892214220187681,1.025185257437399
269,269,2.992661109785351,184.9863271078571,1.002731245117088,0.9517556783625458,25.289614692420923,1.8351603866216588
270,270,1.583362552321716,137.1122691466561,0.9368896859987764,0.6278303724254571,1.2471958868437234,0.4075400127861774
271,271,2.9354863224996097,153.33892777628537,0.6563715396961506,0.9041647441828532,11.755246005067859,1.2511770823154955
272,272,1.0645947520221442,135.51263760323096,1.1961648983970965,0.7195029927040519,1.2327458086817318,0.40517224435417143
273,273,2.0436918661950916,163.69613470811032,0.6935326451230658,0.8822244201183032,0.7854460167049274,0.3234156940062602
274,274,1.3604255947789148,73.69278012466259,0.6866135139133898,0.6709903959857861,228.14835378074548,5.5120302143797115
275,275,2.819567709584308,169.8767517750519,1.025240452971672,0.9241078837441904,21.577638663059375,1.695137290722079
276,276,2.0113048208601314,182.9395356303286,1.3908309044647449,1.3321615078318552,6.805697773044896,0.9520050438051803
277,277,2.8670641506660237,54.443396036081595,0.6895983983416403,0.7520275314507818,0.6218787890737336,0.2877768085194419
278,278,1.5565342218046507,97.85473203734252,1.0810356287124694,1.0887889513892708,52.09180793654338,2.6338293633352845
279,279,1.525581825607233,148.25408531007594,1.3697095795279737,1.065300304384786,1.0379831500341192,0.37179031428618914
280,280,1.2310907935811746,114.61741245635318,0.8353691605133051,0.7810190871828563,140.04359049125665,4.318516051911191
281,281,1.0301436856036257,89.52958969997479,0.7951605849406354,1.0671320034972345,677.3287215733974,9.49735486901762
282,282,2.992118439477392,152.2675307842339,1.3817513160183852,1.296609597081934,26.62229196136606,1.8828929995139216
283,283,2.198480168171278,87.39853026145755,1.0489621028179024,0.9757909057868126,0.522859852248457,0.26387337249705184
284,284,1.0326588420101297,80.64245216750746,1.2599026010822103,0.988606771464257,68.03109238417046,3.009931708060403
285,285,2.322970880957531,96.16486226245884,1.118769085668601,1.2549815167959384,0.5901144537515961,0.28033094806479214
286,286,1.4770538470163543,114.34828981842784,1.0262133390295067,0.8292197902548721,19.84625327287272,1.6257066584667905
287,287,2.448787413008164,77.72967942817598,0.6906032251242751,1.3741836918873116,11.15600609907947,1.218869728872493
